names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000117899,3.2866437,0.2759648,0.0010138904926632,0.0149622259959953
ENSG00000010256,3.242735,0.27503112,0.0011838830027714,0.0172259279697132
ENSG00000086666,3.2928886,0.2749406,0.0009916372425592,0.0146647187786175
ENSG00000206573,3.8067327,0.27472267,0.0001408148795696,0.0023629917275811
ENSG00000140299,3.5273654,0.27405906,0.0004197169667635,0.0066116628873423
ENSG00000134049,3.1743295,0.27393946,0.0015018311619944,0.0213967038554821
ENSG00000114956,4.113899,0.27247167,3.890311486149742e-05,0.0007144304658444
ENSG00000169689,2.978662,0.2709687,0.0028951001611465,0.0388750775831203
ENSG00000125944,4.3700604,0.27088973,1.2421224905788758e-05,0.0002472247207101
ENSG00000127445,3.9814532,0.27046046,6.84952102811121e-05,0.0012110471753425
ENSG00000100461,3.0050528,0.27031523,0.0026553480750798,0.0358792065843967
ENSG00000116350,4.062643,0.2701616,4.852017631094972e-05,0.000875550174461
ENSG00000167515,2.9311316,0.27015164,0.0033772956871878,0.0449194752433565
ENSG00000137880,3.1572561,0.27007708,0.0015926137835517,0.0225411154900276
ENSG00000085662,3.1437206,0.2694948,0.0016681462476428,0.023503333556533
ENSG00000004059,4.370208,0.26876494,1.2412830308436364e-05,0.0002472247207101
ENSG00000174748,3.9368954,0.2684151,8.254260429113088e-05,0.0014323058468449
ENSG00000066044,2.916183,0.2673938,0.0035434265522549,0.0469508206621243
ENSG00000077312,3.3117456,0.26701185,0.0009271582970485,0.0137401819759331
ENSG00000128185,2.9838133,0.26663566,0.0028468053062283,0.0382632479145058
ENSG00000151247,3.276524,0.26656055,0.0010509332691821,0.0154195570343249
ENSG00000134107,3.8631392,0.26621664,0.0001119392065278,0.001909302692475
ENSG00000126777,4.2360334,0.2660596,2.275029019691528e-05,0.0004348936783617
ENSG00000255302,4.068023,0.2655751,4.74136674459483e-05,0.0008572391074227
ENSG00000169230,4.0769496,0.26506805,4.563037807698944e-05,0.0008271317692299
ENSG00000076944,3.3774333,0.26479703,0.0007316567202445,0.0110618793484695
ENSG00000130254,3.1333723,0.2645167,0.0017281007471896,0.0242626730156523
ENSG00000129625,4.3196707,0.26388466,1.5626210984508384e-05,0.000305588929958
ENSG00000118363,3.8717124,0.26360884,0.0001080733880857,0.0018467369681195
ENSG00000143727,3.8838425,0.2630921,0.0001028184878811,0.001761237961113
ENSG00000122557,3.3913696,0.26157972,0.000695442739699,0.0105746540083159
ENSG00000146425,4.079749,0.26148337,4.50843049645678e-05,0.0008188221401989
ENSG00000100348,2.8985121,0.26122782,0.0037493767079634,0.0493761902556242
ENSG00000167085,3.6809354,0.26108992,0.0002323797982172,0.0037817720471785
ENSG00000135655,3.9302998,0.26083413,8.484003138024762e-05,0.0014676278020988
ENSG00000122566,-4.867748,0.26050726,1.1287734329138972e-06,2.512529522158781e-05
ENSG00000182670,3.3580697,0.26036754,0.0007848880037874,0.0117813076690629
ENSG00000136758,4.0567393,0.26022768,4.976261821272479e-05,0.0008968151850761
ENSG00000175567,3.9463577,0.26012868,7.93490052388702e-05,0.001384605555924
ENSG00000113851,3.4568207,0.2593995,0.000546588231281,0.0084487526714945
ENSG00000214078,3.3995786,0.25875515,0.0006748979558245,0.0103182434882848
ENSG00000148700,3.4735394,0.25850883,0.0005136421767245,0.0079746860723155
ENSG00000099795,4.169137,0.2577391,3.0575514802224834e-05,0.0005697129167669
ENSG00000107581,4.0154324,0.25711763,5.933692138438168e-05,0.0010571251652103
ENSG00000164691,3.6492994,0.25651,0.0002629565685253,0.0042571316443414
ENSG00000136709,3.28332,0.256502,0.0010259214801195,0.015107947219585
ENSG00000101608,-9.238225,0.25574884,2.5062034658076812e-20,1.4018731721715458e-18
ENSG00000149781,3.796804,0.25486964,0.0001465736801521,0.0024522870522894
ENSG00000211751,4.2212057,0.25476328,2.429992135789669e-05,0.0004607449229591
ENSG00000124659,3.4856029,0.2539683,0.0004910293114291,0.0076447807908274
ENSG00000175354,3.2839484,0.2535842,0.0010236364486189,0.015088460890447
ENSG00000182944,4.2097316,0.253374,2.556742865948876e-05,0.000481358343191
ENSG00000096060,3.9940503,0.25316638,6.495406366147623e-05,0.0011506148420032
ENSG00000213246,3.8620937,0.25300238,0.0001124194341894,0.0019151624460331
ENSG00000126067,3.8305256,0.25271663,0.0001278697643426,0.0021599893164189
ENSG00000244038,3.7589657,0.2523759,0.0001706171622331,0.0028325683379283
ENSG00000118705,3.9355245,0.25235838,8.3015236992117e-05,0.0014387254183469
ENSG00000142541,3.6829486,0.2515693,0.0002305515827901,0.0037541996258633
ENSG00000082153,4.0770316,0.25115076,4.561429268745876e-05,0.0008271317692299
ENSG00000181817,3.044821,0.25101802,0.0023281874919642,0.031842423755396
ENSG00000157916,3.3788586,0.25082573,0.0007278741360521,0.0110140090651872
ENSG00000161011,3.9374418,0.2502042,8.235491585421292e-05,0.001429934424968
ENSG00000114353,3.289913,0.2501665,0.0010021838998458,0.0148050614703632
ENSG00000165775,3.0481043,0.25010714,0.0023029005713868,0.0315736230981146
ENSG00000147533,3.2127028,0.25007293,0.0013149230047048,0.0189457081150891
